Index	Question	Options	Answer	Answer Explanation
30	飞机滑跑刹车时地面摩擦力的变化 {{c1::A}}	在一定限度内随刹车力矩增大而增大||增大阻滚力矩就能增大地面摩擦力||刹车越重效果越好	1	刹车时，刹车装置的摩擦力形成刹车力矩使阻滚力矩增大，地面摩擦力随之增大，使飞机滑跑速度减小。
31	为了保证刹车减速安全高效，必须 {{c1::C}}	飞机主轮接地就应及时踩刹车||滑跑速度的刹车应重一些||随滑跑速度减小逐渐增大刹车压力	3	飞机着陆，前轮接地后，随着滑跑速度减小逐渐增大刹车压力，跑道有水或结冰则应缓和加压力。
32	现代大部分高空飞行的液压油箱都采用增压密封的，是为了 {{c1::B}}	防止液锁，提高供油可靠性||防止气塞，提高供油可靠性||防止油液回流	2	液压油箱的主要作用是存储液压油，并有足够的气体空间保证液压油有足够的膨胀空间。液压油的体积变化是由热膨胀和作动筒工作引起的。现代大部分高空飞行飞机的液压油箱都是增压密封的，以提高供油可靠性，防止发生气塞现象；少部分低高度飞行飞机由于高度低大气压力高，且液压泵流量不是特别大，不易发生气塞现象，其液压油箱通常只通大气而不增压。
33	液压传动系统的“心脏”是 {{c1::C}}	动作筒||蓄压器||液压泵	3	液压油泵主要从油箱吸油加压送入供压管路，相当于液压传动系统的心脏。
34	飞机正常飞行过程中，主要的引气来源是 {{c1::A}}	发动机压气机||辅助动力装置||气压系统	1	飞机发动机的引气系统是飞机在高空为旅客提供安全、舒适的空中增压环境的空气来源。现代民航喷气式客机的气源主要来自发动机压气机、辅助动力装置（APU）或地面气源。飞机正常飞行时的气源是由发动机压气机引气提供的；在地面和空中一定条件下可使用辅助动力装置引气；在地面还可以使用地面气源。
35	空气循环冷却系统是如何得到所需冷气的？ {{c1::C}}	经热交换器冷却后得到||利用蒸发器吸收热量冷却空气||热交换器初步冷却，再经涡轮冷却器膨胀降温获得	3	现代飞机大多采用空气循环冷却系统，它主要利用从发动机引出的高温高压空气，经热交换器初步冷却后，再经涡轮冷却器（通常又称为空气循环机：ACM-Air Cycle Machine）进行膨胀降温，由此获得所需冷空气。其优点是能同时完成座舱通风、增压和调温。
36	高空飞行时，为什么要对座舱进行增压？ {{c1::B}}	为了使座舱的各系统工作正常||为了使座舱气温气压满足人体生理卫生的要求||为了使防止座舱内外压差过大	2	高空飞行气象条件好，无云且风速、风向稳定；保持相同空速时，燃气涡轮发动机燃油消耗率较低空小，航程和续航时间相应增加，经济性提高。但高空大气压低、缺氧及低温使人体难以承受，大气温度不随高度的增加而变化，保持在-56.5℃，大气压力随高度的增加呈指数规律迅速下降。为了解决这一矛盾，现代飞机采用了气密座舱，并利用飞机空调系统完成对供气量的温度、压力、压力变化率、湿度、清洁度等进行调节，使到达座舱的空气满足人体生理卫生的要求，为乘客和空勤人员提供安全而舒适的生活和工作环境。
37	座舱余压是指 {{c1::C}}	飞机到达巡航高度后座舱的实际压力||飞机所在高度外部环境的标准大气压力||座舱内空气的绝对压力与外部大气压力之差	3	座舱余压：座舱内部空气的绝对压力与外部大气压力之差就是座舱空气的剩余压力，简称余压。正常情况下，余压值为正，但在某些特殊情况下，也可能会出现负余压。
38	目前民航飞机常用的座舱调压规律有 {{c1::A}}	三段式、两段式和直线式||递增式||递减式	1	座舱压力控制系统的基本任务就是保证在预定的飞行高度范围内，座舱的压力及其压力变化速率满足人体生理要求，并保证飞机结构的安全。座舱压力制度是指飞机座舱内压力（即座舱高度）随飞机飞行高度的变化关系，又称为座舱调压规律。目前民航飞机常用的压力制度有：三段式、两段式和直线式，分别用于低速螺旋桨飞机、某些高性能螺旋桨飞机、喷气式飞机。
39	座舱增压系统中安装正释压活门和负释压活门的作用是 {{c1::C}}	防止座舱压力超过限制||防止座舱高度变化率超过限制||防止座舱余压超过限制	3	座舱高度过高时，会导致飞机座舱内外压差过大，会影响飞机结构的安全，尤其是出现较大的负压时，可能导致飞机结构的损伤，因为飞机座舱结构属于薄壁结构，它只能承受拉应力而几乎不能承受压应力。座舱增压系统中安装正释压活门和负释压活门就是为了防止座舱余压超过限制。
40	飞机上的气态氧常用于给（）供氧。 {{c1::B}}	旅客||机组||病人	2	"飞机上的氧气根据储藏方式分为高压氧气瓶储存的气态氧和化学氧气发生器储存的固态氧。
气态氧常用于向机组供氧；固态氧因供氧时间较短，且不能关断，常用于向乘客供氧。"
41	进气道结冰会对发动机造成什么影响？ {{c1::C}}	使进入发动的空气温度降低||进入发动机的空气流速加快||脱落的冰层被发动机吸入可能造成发动机的损坏	3	发动机进气道及进气部件结冰，破坏了它们的气功外形，减小了进气道面积，同时也减小了压气机每相邻叶片空气流通面，使进入发动机的空气流量减小，因而发动机功率下降。脱落的冰层被发动机吸入可能造成发动机的损坏。因此，发动机应使用防冰而非除冰。
42	发动机进气道防冰方法是？ {{c1::A}}	气热防冰||电热防冰||液体防冰	1	飞机上的主要防冰区域有机翼、尾翼、发动机进气道、螺旋桨、风挡玻璃和测温、测压探头。根据这些部位的不同和防冰所需能量的大小，对不同区域有不同的防冰方法。翼面和发动机主要使用气热防冰，风挡、传感器、螺旋桨主要使用电热防冰，机械除冰和液体防冰逐步淘汰了。
43	直观式结冰探测器是如何提供结冰信号的？ {{c1::A}}	飞行员的直接观察||接通结冰警告灯||探测器振动频率加快	1	探冰棒是最简单的直观式结冰探测器，探冰棒一般安装在机头前方、风挡玻璃框架附近等驾驶员最容易看到的地方。探冰棒的结构做成翼型截面，由于它的尺寸小，在轻微结冰状态下便会结冰；在探冰棒的旁边装有聚光灯，以照明探冰棒，保证夜间飞行时的作用。
44	压差式结冰探测器的设计原理是 {{c1::B}}	利用传感元件结冰之后振荡频率发生变化的原理||利用测量迎面气流的动压与静压差值的原理||利用结冰导通电路的原理	2	压差式结冰探测器又称为冲压空气式结冰探测器，它利用测量迎面气流的动压（全压）与静压的差值的原理制成。
45	根据不同的探测原理，常见的烟雾探测器有 {{c1::A}}	一氧化碳探测器和光电式烟雾探测器||热电偶式烟雾探测器和离子型烟雾探测器||线性烟雾探测器和热敏电门式烟雾探测器	1	根据不同的探测原理，常见的烟雾探测器类型有：一氧化碳探测器和光电式烟雾探测器等。
46	当空气中含有一氧化碳时，黄色硅胶指示管中呈现什么颜色？ {{c1::C}}	深灰色或黑色||棕黄色||绿色	3	"一氧化碳的测试主要有两种方法：
（1）黄色硅胶指示管，当空气中含有一氧化碳时，管内黄色硅胶变为绿色，绿色的深浅与一氧化碳浓度成正比。
（2）棕黄色纽扣状指示盘，正常时为棕黄色，遇到一氧化碳后变为深灰色再变为黑色，其变化颜色的时间与一氧化碳浓度有关。"
47	根据法规对飞机上配备灭火器的要求是：①驾驶舱内或驾驶舱附近应当装备至少一个手提灭火器，并应放置在飞行机组成员易于取用的位置；②每一个与驾驶舱隔开而飞行组又不能很快进入的客舱，但对于容纳多于30名乘客的客舱内，应当在便于取用的适当地点配备至少两个手提灭火器；③手提灭火器应当存放在易于取用的位置，如果存放位置不是明显可见，则应当有明显的指示标志；④手提灭火器应当恰当地固定，以免妨碍飞机的安全运行或对机组成员和乘客的安全产生不利影响。 {{c1::A}}	①②③④||③④||①②③	1	根据CCAR91部415条，所有航空器应当至少按下述要求配备其喷射时不会使机内空气产生危险性污染的手提灭火瓶：（1）驾驶舱内或驾驶舱附近应当装备至少一个手提灭火器，并应放置在飞行机组成员易于取用的位置；（2）每一个与驾驶舱隔开而飞行组又不能很快进入的客舱，但对于容纳多于30名乘客的客舱内，应当在便于取用的适当地点配备至少两个手提灭火器；（3）手提灭火器应当存放在易于取用的位置，如果存放位置不是明显可见，则应当有明显的指示标志；（4）手提灭火器应当恰当地固定，以免妨碍飞机的安全运行或对机组成员和乘客的安全产生不利影响。
48	发动机灭火采用的灭火剂是 {{c1::C}}	干粉||水||卤代烃	3	飞机上的灭火瓶有固定式和手提式两种。卤代烃灭火剂最有效，品类也较多。广泛用于飞机部位与发动机高释放率灭火系统的灭火剂主要有卤代1211和卤代1031，都属于氟里昂灭火剂。
49	飞机直流发电机的额定电压为 {{c1::B}}	22V||28.5V||30V	2	飞机直流发电机的额定电压为28.5V。
50	现代飞机的电源系统主要是 {{c1::B}}	直流电源系统||交流电源系统||静变流电源系统	2	"小型飞机上主电源一般采用28V直流电源系统，一般是经交流发电机整流后而得，早期小型飞机直流发电机供电。
交流发电机是交流电能的产生者，在现代飞机上普遍采用同步交流发电机。
交流发电机与直流发电机相比有许多优点，重量轻，维护方便，输出稳定，高空性能好。"
51	飞机上交流发电机与直流发电机相比，其优点是 {{c1::A}}	重量轻，输出稳定，维护少||输出功率大||控制保护措施多	1	小型飞机上主电源一般采用28V直流电源系统，一般是经交流发电机整流后而得，早期小型飞机直流发电机供电。交流发电机是交流电能的产生者，在现代飞机上普遍采用同步交流发电机。交流发电机与直流发电机相比有许多优点，重量轻，维护方便，输出稳定，高空性能好。
52	飞机上电瓶的作用是 {{c1::B}}	在飞机发电机不工作时，保证发动机不熄火||保持飞机上的重要用电设备的供电||使地平仪正常工作，给飞行员提供飞机姿态	2	飞机蓄电池是目前飞机上天的必须安装设备之一，用作飞机上的应急电源和辅助电源。当飞机发电机不能供电时，向维持飞行所必须的飞行关键设备供电，必要时也可作为启动飞机发动机的启动电源，还可用于检测小功率用电设备，在直流电源系统中也可以与主电源一起负担尖峰电流。
53	碱性蓄电池的优点是 {{c1::B}}	电势高，内阻小||体积小，重量轻，容量大||使用时间长，自放电小	2	航空蓄电池按电解质的性质不同，分为酸性蓄电池和碱性蓄电池两类。碱性蓄电池具有体积小，重量轻，容量大等优点。
54	飞机上蓄电池分为 {{c1::B}}	铅电池和银锌电池||酸性蓄电池和碱性蓄电池||银锌电池和镉镍电池	2	飞机蓄电池按电解质的性质不同，分为酸性蓄电池和碱性蓄电池两类。
55	碱性蓄电池放电终了的依据是 {{c1::A}}	电压||电液比重||电压或电液比重	1	碱性蓄电池的电解液是氢氧化钾，放电时，蓄电池把化学能转化为电能输出，电解液中的氢氧化钾并无消耗，故电解液的密度和液面高度几乎不变，电液比重不变，所以碱性蓄电池放电终了的依据是电压。
56	酸性蓄电池放电终了时，电液比重的变化是什么现象？ {{c1::C}}	比重升高||比重不变||比重降低	3	酸性蓄电池的电解液是硫酸，放电时，正负极板上的活性物质都要转为硫酸铅，而电解液中的硫酸则要转化生成水，硫酸浓度不断降低。
57	要想调节交流发电机的输出电压处于额定范围，则应相应改变 {{c1::B}}	发电机的剩磁电压值||发电机的激磁电流值||发电机的转速	2	在飞机交流电源系统中，通过调节发电机或激磁机的激磁电流来调节同步发电机的电压。在一定条件下自动保持发电机端电压基本恒定的装置叫做电压调节器。
58	什么情况下交流发电机的电流表指示为零 {{c1::C}}	正常工作||蓄电池充满电||交流发电机故障	3	当发电机向机上电气设备供电时，发电机电流表显示发电机的输出电流情况，当发电机失效时，指示为零。
59	飞机上用于指示交流发电机负载的仪表是 {{c1::B}}	输出功率表||安培表||发电机电压表	2	电流表用于测量电气系统的电流，其单位是安培（A）,属于飞机上的基本仪表。电流表的类型一般有两种： 一种用来指示蓄电池的充电电流和放电电流； 另一种用来指示发电机上的输出电流，即带负载的情况。
60	在交流电源系统的过载保护电路中，通常用来限制过载的方法是 {{c1::B}}	切除一部分负载||限制发电机激磁电流||采用过热保护装置进行保护	2	在飞机交流电源系统中，通过调节发电机或激磁机的激磁电流来调节同步发电机的电压。在一定条件下自动保持发电机端电压基本恒定的装置叫做电压调节器。 无论哪种电压调节器，都是通过限制激磁电流来调节电压，限制电路过载。
61	ZKP型自动保险电门较ZKC型自动保险电门的优点是 {{c1::B}}	过载自动切断电路之后，可以立即强使手柄处于接通位，电路仍可接通||过载自动切断电路之后，不能强迫接通电路||视情况而确定是否接通电路	2	飞机上采用的自动保险电门分为：自由脱扣型保险电门和非自由脱扣型保险电门。自由脱扣型保险电门是不能手动强迫接通的自动保险电门，ZKP型为自由脱扣型保险电门，非自由脱扣型保险电门是可以手动强迫接通的自动保险电门。ZKC型为非自由脱扣型保险电门。
62	英制LGA型自动保险电门有什么作用？ {{c1::C}}	具有按钮式开关作用||具有保险丝作用||具有按钮式开关和保险丝作用	3	
63	飞机用电过载时自动保险电门的作用是 {{c1::C}}	损坏设备||报警||切断电路	3	自动保险电门又称跳开关，在电路发生短路或过载时，自动操纵电门断开以保护电路；当电路恢复正常后，又可以将自动保险电门接通，使用电设备继续工作。
64	使用发电机时，下述哪种情况易使发电机损坏？ {{c1::B}}	瞬间过载，在规定时间内最大电流没有超过允许值时||瞬间过载，在规定时间内最大电流超过允许值时||瞬间过载时	2	
65	起落架低压轮胎的使用特点 {{c1::B}}	因充气压力低磨损小而提高使用寿命||减小对跑道的压力，经碾压的田野就可迫降||与跑道接触面大，刹车效果好	2	轮胎按充气压力分为低压、中压、高压和超高压轮胎几种。低压轮胎胎面宽度大，对地面压力小，可在经碾压的土质跑道上起降，一般用于低速轻型飞机。
66	某飞机为机械式前轮转弯机构，不收起落架飞行时 {{c1::B}}	空中蹬舵前轮不偏转||空中蹬舵前轮也对应偏转||飞机离地面理论锁在中立位	2	机械式前轮转弯机构只受脚蹬控制。起落架放下（包括飞机在空中和地面）时，转弯机构与脚蹬机构关联，此时蹬舵将使方向舵和前轮同时偏转。起落架收上时，转弯机构与脚蹬机构脱离，此时蹬舵仅使方向舵偏转，前轮不偏转。
67	某飞机为液压收放起落架，机械式收上锁，液压失效时的处置为 {{c1::B}}	选择场地迫降||人工打开收上锁放下起落架||立即检查修复液压系统	2	收上锁为机械锁的飞机液压传动失效时，可通过人工开锁手柄经机械传动打开收上锁，起落架在重力、气流冲压或弹簧力作用下放下。
68	着陆起落架警告信号的控制，当起落架在收上位时 {{c1::A}}	放襟翼到一定角度，由微动电门接通喇叭||开始收油门时由微动电门接通喇叭||当飞机高度低于一定值时，由进近警告信号接通喇叭	1	着陆起落架警告信号，由灯光和音响提醒驾驶员立即放下起落架。警告信号一般与着陆收油门或放襟翼的传动机构相连，当油门收到慢车位或襟翼放下到一定角度，起落架还在收上位，则接通红色警告灯亮和警告喇叭响。
69	由刹车斜筒产生刹车压力的飞机刹车时 {{c1::C}}	左、右座踩刹车的压力应保持相等||左、右座不能同时踩刹车||左、右座同时踩刹车时，刹车压力大小由重的一边决定	3	
70	后三点式起落架的飞机着陆滑跑产生倒立的主要原因是 {{c1::C}}	两点滑跑||滑跑方向未控制好||刹车过早过猛且未抱紧杆	3	后三点式飞机地面运动的纵向稳定性较差，着陆时如刹车过早过猛或未抱紧驾驶杆，可能导致飞机倒立（拿大顶）。
71	后三点式起落架的飞机着陆滑跑抱紧驾驶杆主要是为了 {{c1::C}}	防止飞机飘起||增大迎角以增大阻力||压住尾轮，保证滑跑方向防止倒立	3	后三点式：飞机重心在主起落架之后， 航向稳定性差易打地转，纵向稳定性差，易倒立。侧向稳定性差，易侧翻。着陆时驾驶员视野不好，对着陆技术要求高，着陆时需轻三点接地，抱紧驾驶杆（利用升降舵压住尾轮防止倒立，并保持滑跑方向）不易操纵，可在简易机场起降。
72	后三点式起落架的飞机着陆与滑跑时 {{c1::C}}	必须保证足够刹车压力||只要三点接地就可以使用刹车||应抱紧驾驶杆	3	后三点式：飞机重心在主起落架之后， 航向稳定性差易打地转，纵向稳定性差，易倒立。侧向稳定性差，易侧翻。着陆时驾驶员视野不好，对着陆技术要求高，着陆时需轻三点接地，抱紧驾驶杆（利用升降舵压住尾轮防止倒立，并保持滑跑方向）不易操纵，可在简易机场起降。
73	根据起落架在机体上的安装位置布局的不同，民用飞机起落架配置型式主要有 {{c1::A}}	前三点式、后三点式||固定式、前三点式||构架式、摇臂式、支柱套筒式	1	起落架的配置型式按飞机重心相对主起落架的位置而定。飞机重心在主起落架之后的称为后三点式；飞机重心在主起落架之前的称为前三点式；飞机重心在前后主起落架之间则称为自行车式。
74	为了方便检查轮胎是否发生错动，通常在轮胎和轮毂上画上标注线，此标注线是什么颜色？ {{c1::B}}	黄色||红色||黑色	2	当轮胎气压较低时容易发生错动，充气嘴可能被切断，通常在轮胎和轮毂上标注红线，便于检查轮胎是否发生错动。
75	前起落架与主起落架的不同在于 {{c1::B}}	主起落架可以减小飞机着陆时的撞击力||前起落架可以左右偏转控制滑行方向||主起落架可以减小飞机着陆时的颠簸	2	起落架是飞机的重要组成部分，主要功用包括：停机时和滑行，滑跑中支撑飞机，减小飞机着陆时的撞击力和颠簸等，前起落架与主起落架的不同在于，为了保证飞机在地面的灵活转弯以便控制滑跑滑行方向，要求前起落架必须能左右偏转。
76	独立刹车系统的主要组成为 {{c1::A}}	独立的油箱、主油缸、停留刹车手柄与刹车阀、刹车装置||脚蹬、刹车控制筒、刹车装置||独立的油箱、刹车装置、刹车阀、刹车控制筒	1	独立刹车系统用在轻小型低速飞机上，主要由独立的油箱、主油缸、停留刹车手柄与刹车阀、刹车装置等组成。
77	飞行手册中规定着陆不能踩着刹车接地，主要因为 {{c1::C}}	可能使刹车装置失效||可能导致滑跑时拖胎||使机轮起转力矩增大而损坏	3	
78	飞机如采用冷气刹车，则一般要求“点刹”的方法刹车，主要原因是 {{c1::B}}	冷气易压缩||冷气传动速度快||冷气易泄漏	2	在一些早期小型飞机上常使用压缩空气（俗称“冷气”）传动某些部件，如刹车。气压传动的特点是工作介质（空气）成本低，清洁，维护简单且工作环境适应性好，但工作速度稳定性差，输出功率较小，传动速度较快，密封性差。因传动速度较快，一般采用“点刹”。
79	使飞机滑跑速度减小的地面摩擦力 {{c1::B}}	形成阻止机轮滚转的力矩||形成机轮的滚转力矩||主要消耗飞机滑跑能量	2	飞机地面滑跑，机轮随之滚动受到滚转力矩和阻转力矩作用，使飞机滑跑速度减小。
80	关于机轮卡滞，正确的说法是 {{c1::B}}	滑跑刹车机轮卡滞是因为地面摩擦太大||机轮卡滞又叫做拖胎、打滑||严重卡滞虽然使刹车高效，但不安全	2	机轮卡滞又叫打滑或拖胎，是指滚转力矩小于阻滚力矩而出现机轮相对地面滑动的现象。
81	最高刹车效率过程就是 {{c1::C}}	始终保持较大刹车压力的过程||尽量增大阻滚力矩的刹车过程||正确控制刹车压力，但阻滚力矩接近而不超过地面结合力矩的刹车过程	3	最高刹车效率过程是指使刹车力矩时刻接近而不超过当时的结合力矩的刹车过程。
