Index	Question	Options	Answer	Answer Explanation
33	影响飞行员处境意识的因素包括 {{c1::B}}	基本驾驶术、航空知识、心理素质、身体状况、领航技能||飞行技术、飞行经验、空间定向能力、健康与态度、驾驶舱资源管理技能||睡眠状况、药物和酒精、情绪状况、飞行技术、定向能力	2	"影响情景意识的因素：
1. 飞行动作技能；
2. 飞行经验和训练水平；
3. 空间定向能力；
4. 健康与态度；
5. 驾驶舱资源管理能力。"
34	如果出现飞行活动与既定的目标不吻合、不适宜的程序、无人操纵飞机或扫视驾驶舱外、给出的信息模棱两可或含糊不清、冲动性行为以及视觉固着等现象，可认为该飞行员或机组 {{c1::C}}	缺乏责任心||飞行技术不好||处境意识下降	3	"情景意识丧失或削弱的主要表现：
1. 与既定目标不吻合；2. 不适宜的程序；3. 模棱两可的信息或者语义含糊；4. 无人操纵飞机或者无人扫视驾驶舱外；5. 冲动性行为或混淆；6. 固着或者全神贯注。"
35	解决驾驶舱冲突的一个基本原则是 {{c1::B}}	利用职权强行制止||坚信什么是正确的比谁是正确的更为重要||让其自生自灭	2	每一个机组成员应该遵循“什么是正确的比谁是正确的更为重要”的原则。
36	按人类交流的实际功能，可将交流分为 {{c1::A}}	工具性交流和满足需要的交流||口头交流与书面交流||言语交流和非言语交流	1	从人类交流的实际功能来说，可将交流分为：工具性交流和满足需要的交流。
37	从功能上来说，驾驶舱内存在的三种交流类型是 {{c1::B}}	目光接触交流、身体语言交流以及语言交流||标准操作程序交流、管理性交流以及无关交流||工具性交流、满足需要的交流以及无关交流	2	从驾驶舱交流的功能上来说，驾驶舱内主要有三种类型的交流：标准操作程序交流、管理性交流以及无关交流。
38	影响驾驶舱交互监视效果的因素包括 {{c1::C}}	驾驶舱职权梯度、机组成员技术差异、环境条件以及机载设备||责任心、义务感、基本驾驶术、机械常识以及机载设备||驾驶舱氛围、驾驶舱职权梯度、机组的CRM能力以及机组处境意识	3	
39	根据飞行员判断过程中对信息加工的水平，可将飞行员判断分为以下哪三种类型? {{c1::A}}	知觉性判断、认知性判断以及直觉性判断||形象思维判断、抽象思维判断以及动作思维判断||逻辑思维判断、直觉思维判断以及应急性判断	1	根据飞行员判断过程中对信息加工的水平，可将飞行员判断分为知觉性判断、认知性判断和直觉判断。
40	直觉性判断的主要特点是 {{c1::A}}	迅速性、预见性、潜意识性以及或然性||直觉性、潜意识性、遗传性以及经验性||专家知识系统、压缩性、知觉性以及预见性	1	直觉判断是指飞行员在飞行中不依赖三段式的逻辑推理方式和步骤，直接导向问题解决的特殊思维方式。其特点是：迅速性、预见性、潜意识性和或然性。
41	以知觉为基础的判断属于 {{c1::A}}	知觉性判断||认知性判断||直觉判断	1	知觉性判断是以知觉为基础的判断。
42	以下关于直觉判断特点的描述哪一项是正确的 {{c1::B}}	迅速性、预见性、潜意识性以及准确性||迅速性、预见性、潜意识性以及或然性||迅速性、预见性、意识性以及准确性	2	直觉判断是指飞行员在飞行中不依赖三段式的逻辑推理方式和步骤，直接导向问题解决的特殊思维方式。其特点是：迅速性、预见性、潜意识性和或然性。
43	因某事干扰使某人在同一时间内将注意力转向其它事物或其它方向的现象，可称为 {{c1::A}}	注意力分散||注意力转移||注意力的分配	1	在韦伯辞典中，注意力分散被定义为：“由于某事的干扰而使某人在同一时间内将注意力转向其他事物或其他方向的现象”。
44	驾驶舱注意力分散的三种类型是 {{c1::C}}	人际关系性注意力分散、工作性注意力分散以及生活性注意力分散||视觉固着、执行检查单引起的注意力分散以及操作性注意力分散||营运性注意力分散、非营运性注意力分散以及生理性注意力分散	3	驾驶舱注意力分散分为三种类型：营运性注意力分散、非营运性注意力分散以及生理性注意力分散。
45	因执行检查单的时机不当引起的注意力分散，可定义为 {{c1::B}}	非营运性注意力分散||营运性注意力分散||生理性注意力分散	2	营运性注意力分散指执行飞行操作任务所引起的驾驶舱注意力分散。
46	在VDUS和导航系统中，常采用“选择－检查－联结”模式，其目的在于 {{c1::A}}	降低人的错误的后果||减少源发性错误||减少系统误差	1	VDUS系统常采用“选择－检查－联结”模式，它虽然并没有起到降低源发性错误率的作用，但却可以减少人的错误的后果。
47	飞行决策的内容包括以下哪五个方面 {{c1::A}}	飞行员、飞机、环境、操作以及处境意识||飞行仪表、操纵情况、气象条件、身体状况以及心理状态||飞行程序、飞行操纵、检查单、机组配合以及陆空通话	1	
48	DECIDE模型是表示飞行员判断过程的思维模型，这些过程及其顺序是 {{c1::A}}	觉察、估计、选择、鉴别、实施以及评价||觉察、选择、估计、鉴别、实施以及评价||觉察、鉴别、估计、选择、实施以及评价	1	D-Detect：察觉；E-Estimate：估计；C-Choose：选择；I-Identify：鉴别；D-Do：执行；E-Evaluate：评价。
49	在突遇紧急情况时，飞行员应有的行为是 {{c1::B}}	从最坏的角度考虑自己的处境及其后果，即使感到紧张和有可能延误时机时也应该这样||尽快将注意力转向解决问题的方案，并尽快执行深思熟虑的决定||立刻付诸行动，哪怕是错误的行动也应该立刻执行	2	在突遇应急情况时，不要老想危险情境的后果，而应尽快地将注意力转向寻找解决问题的方案或途径，深思熟虑的决定产生后应立即付诸行动。
50	执行检查单程序时强调的“三到”，其含义是 {{c1::A}}	口到、眼到、手到||情到、人到、口到||资料到、人到、眼到	1	执行检查单程序时，应该做到“三到”：口到、眼到、手到。
51	虚无假设最危险的特点是 {{c1::C}}	产生严重的防御心理||明知错误，但却不愿意改正||当事者一旦陷入便常常很难自拔	3	虚无假设最危险的特点是当事者一旦陷入便常常很难纠正，往往是采取虚无假设或错误推论容易，放弃它却异常困难。
52	“我不需要遵守条例”或“不用你告诉我做什么和怎么做”，具有这种想法或表现的飞行员是由于产生了 {{c1::C}}	冲动性态度||炫耀态度||反权威态度	3	反权威态度：这种态度存在于不喜欢任何人告诉他做什么的人身上。通常表现为“我不需要遵守条例”“不用你告诉我做什么和怎么做”。
53	在行为上表现出“赶快行动起来，现在就得做某件事”的飞行员，可认为他已具有 {{c1::B}}	侥幸心理态度||冲动性态度||炫耀态度	2	冲动性态度：经常感到时间紧迫、需要立刻做某事的人往往具有这种态度。
54	认为事故只会发生在别人身上，自己的运气总是很好的飞行员，容易产生 {{c1::A}}	侥幸心理态度||冲动性态度||反权威态度	1	侥幸心理态度：认为事故只会发生在别人身上、自己的运气总是很好。
55	总是显示自己如何能干、如何优秀的人，容易产生 {{c1::C}}	屈从态度||侥幸心理态度||炫耀态度	3	炫耀态度：总是试图显示自己如何能干、如何优秀的人往往具有这种态度。
56	经常感到无法控制自己命运的飞行员，容易出现 {{c1::C}}	冲动性态度||侥幸心理态度||屈从态度	3	屈从态度的主要表现是感觉无法控制自己的命运，认为一切都是命中注定的。
57	影响飞行员决策的几个基本因素是 {{c1::A}}	技术水平、知识、经验以及训练水平||飞机状态、飞行员状态以及气象条件||智商高低、情绪稳定性以及人生经验	1	
58	影响飞行员决策的五种最常见的危险态度是 {{c1::A}}	反权威、冲动性、侥幸、炫耀以及屈从态度||麻痹大意、不负责任、冒险、冲动性态度以及反权威态度||自负、挑剔、马虎、冒险以及冲动性态度	1	危害安全飞行的常见的五种危险态度：反权威态度、冲动性态度、侥幸心理态度、炫耀态度以及屈从态度。
59	反权威态度的主要表现是 {{c1::A}}	听不进别人劝告，甚至认为条例也仅适用于别人||别人越是劝告，他越是要坚持己见||总想显示自己如何能干，如何有能力	1	反权威态度：这种态度存在于不喜欢任何人告诉他做什么的人身上。通常表现为“我不需要遵守条例”“不用你告诉我做什么和怎么做”。
60	克服反权威态度应有的逆向思维方式是 {{c1::C}}	“不要过于冲动，三思而后行”||“无谓的冒险是危险的”||“别人的建议也许是合理的”，“条例通常都是正确的”	3	反权威态度的人不喜欢听别人的劝告，并认为条例是为别人制定的。克服反权威态度的逆向思维方式是“别人的建议也许是合理的”“条例通常都是正确的”。
61	冲动性态度的主要表现是 {{c1::B}}	经常是不假思索地做出决定，紧张、慌乱，但又犹豫不决||经常感到时间紧迫，往往夸大了时间的紧迫性和处境的严重性||认为事故不会发生在自己的身上，自己总有好运气	2	冲动性态度：经常感到时间紧迫、需要立刻做某事的人往往具有这种态度。
62	克服冲动性态度应有的逆向思维方式是 {{c1::A}}	“不要过于冲动，三思而后行”||“事故有可能发生在我身上，我得小心一些”||“我不是无助的，我能改变现状”	1	冲动性态度的人经常感到时间紧迫，做事情易冲动，克服冲动性态度的逆向思维方式是三思而后行，做事不要过于冲动。
63	克服侥幸心理态度应有的逆向思维方式是 {{c1::B}}	“无谓的冒险是愚蠢的”||“事故有可能发生在我身上，我得小心一些”||“我不是无助的，我能改变现状”	2	侥幸心理态度认为事故只会发生在别人身上，自己的运气总是很好。所以克服侥幸心理态度的逆向思维方式是事故有可能发生在自己身上。
64	克服屈从态度应有的逆向思维方式是 {{c1::A}}	“我不是无助的，通过努力我能够改变现状”||“别人的建议也许是合理的，条例通常都是正确的”||“无谓的冒险是愚蠢的”	1	屈从态度的主要表现是感觉无法控制自己的命运，认为一切都是命中注定的，所以克服屈从态度的逆向思维方式是相信自己不是无助的，可以通过自身努力改变现状。
65	内呼吸发生在 {{c1::A}}	人体组织||肺部||心脏	1	两次呼吸，即外呼吸与内呼吸。外呼吸发生在肺部，内呼吸发生在人体组织。
66	外呼吸发生在 {{c1::B}}	人体组织||肺部||心脏	2	两次呼吸，即外呼吸与内呼吸。外呼吸发生在肺部，内呼吸发生在人体组织。
67	根据暗适应的原理，夜航飞行前和夜航飞行期间应该 {{c1::A}}	避免强光源的照射，提前30分钟进入座舱||提前5分钟进入座舱，将仪表灯光调节到最大亮度||提前15分钟进入座舱，将仪表灯光调到最暗	1	"为了克服人眼暗适应的局限，应采取以下措施：
（1）避免强光源的照射。如再夜航飞行前30min进入座舱，在此期间要避免强光源的照射。
（2）在突遇强光照射时，可闭上一只眼，保持该眼的对暗适应，以便在强光消失后仍能分辨暗光下的物体。
（3）在由明亮的区域逐渐飞入黑暗的区域时，可戴上太阳镜以便逐渐适应黑暗的环境。
（4）夜航中，调节好仪表板内的照明灯的亮度，以便克服视线转移到外物时造成的暗适应现象。"
68	遗忘的进程是 {{c1::B}}	U型曲线||先快后慢||先慢后快	2	遗忘的进程并不是均匀的。最初遗忘速度很快，以后逐渐缓慢。
69	以下哪一种因素最有可能引起换气过度 {{c1::C}}	氧气不足||二氧化碳浓度太高||二氧化碳不足	3	过深、过快的呼吸使体内氧气过剩、二氧化碳不足可引起换气过度。
70	持续时间很长、使人精疲力竭的应激源，可称为 {{c1::C}}	急性应激源||生活应激源||慢性应激源	3	根据应激源持续时间的长短，可将应激源划分为急性应激源和慢性应激源。慢性应激源是指持续时间很长，使人精疲力竭的应激源。急性应激源指持续时间很短、很快便会消失的应激源，如当前存在的各种问题、要求等。
71	引起应激的原因可定义为 {{c1::A}}	应激源||应激||情绪	1	引起应激的一切原因统称为应激源。
72	克服慢性应激的措施包括 {{c1::A}}	建立亲密朋友的支持网络，寻求社会支持||对存在的问题“睁一只眼，闭一只眼”||在潜意识里否认应激源的存在	1	克服慢性应激可通过环境学方法。最好的环境措施是改变自己的行为，以下的行为变化时可取的：①建立一个亲密朋友的支持网络，寻求社会支持；②学会较多的交际手段和方法；③学会肯定自我；④对别人和自己的不完美应持较宽容的态度；⑤学会并提高对环境应激源的洞察力。
73	根据持续时间的长短可将应激源分为 {{c1::A}}	急性应激源和慢性应激源||生理性应激源和社会性应激源||社会性应激源和飞行性应激源	1	根据应激源持续时间的长短，可将应激源划分为急性应激源和慢性应激源。急性应激源指持续时间很短、很快便会消失的应激源，如当前存在的各种问题、要求等。慢性应激源是指持续时间很长，使人精疲力竭的应激源。
74	注意力分配和转移的条件是 {{c1::A}}	对所从事的工作较为熟悉||注意力高度集中||工作态度良好	1	注意力分配和转移的条件是对所从事的工作较为熟悉。随着经验的增长和技术上的熟练，飞行学员逐步学会了把自己的注意力有规律地分配到完成飞行动作的各个方面，并能恰当地控制自己的行为，从而使定向能力得到提高。
75	夜航飞行驾驶舱灯光照明如何使用，下列哪种说法正确 {{c1::B}}	将灯光强度减弱到最低强度||采用低亮度的白光照明||采用高亮度的红光照明	2	夜间目视飞行时，机外可用目视参考物有限，驾驶舱灯光应该调至较低亮度，飞行员应能看清驾驶舱设备，又不妨碍对外观察；民航客机驾驶舱照明的颜色主要有红色和白色。但是，随着各种仪表照明方式的出现与完善，越来越多的飞机采用了白色照明。
76	酒精对飞行员的主要影响是 {{c1::A}}	酒精使飞行员对缺氧症的易患性增强||少量的酒精不会损害飞行技术||咖啡有助于酒精新陈代谢，并减轻由过量饮酒产生的延续效应	1	在酒精的影响下，组织的摄氧能力下降，其后果是增加缺氧症的易患性。
77	饮酒过量的症状包括 {{c1::B}}	力量倍增、自信心增强、思维敏捷、动作协调性增强||感觉迟钝、记忆力和判断能力下降、缺乏自我意识||兴奋、言语增多、自信心增强、反应敏锐以及动作协调	2	"在酒精的影响下，人们常出现以下反应，这些反应对于飞行职业来说是极为不利的：
①使人感觉迟钝、观察能力降低；②对短时记忆和长时记忆具有破坏作用；③责任感降低，易草率行事；④判断和决策能力下降，常表现为判断和决策过程缓慢，且出错率高；⑤动作协调性下降；⑥视听能力和言语表达能力下降；⑦情绪波动较大；⑧自我意识缺乏或丧失；⑨组织的摄氧能力下降。"
78	夜航时，座舱灯光应如何调节 {{c1::A}}	将座舱灯光调节，并保持在适宜的亮度范围||用常规的白炽灯，如闪光灯，将会损害视觉的暗适应||使用红色照明灯，不会影响地图上的颜色	1	夜航飞行时，根据需要将仪表板内的照明灯调节并保持在适宜的亮度范围内，这有助于飞行员克服外景和仪表之间视线转移造成的暗适应现象。
79	飞行员由于某种原因将视觉过分集中在某个或某几个仪表上、从而忽视其他仪表的现象，可称之为 {{c1::C}}	注意力集中||视觉呆滞||视觉固着	3	视觉固着是指视觉过分集中于某物而将其他物体排除在外的现象。
80	持续时间很短、很快便会消失的应激源，可定义为 {{c1::B}}	慢性应激源||急性应激源||心理性应激源	2	根据应激源持续时间的长短，可将应激源划分为急性应激源和慢性应激源。急性应激源指持续时间很短、很快便会消失的应激源，如当前存在的各种问题、要求等。慢性应激源是指持续时间很长，使人精疲力竭的应激源。
81	随着年龄的增长，眼睛看事物会变得暗淡、不清晰，这是由于（ ）导致的 {{c1::A}}	晶状体浑浊||晶状体感染||晶状体衰竭	1	晶状体内没有血管，它所需的营养来自房水，如果房水的代谢出了问题，或晶状体囊受损时，晶状体因缺乏营养而发生混浊，原本透明的晶状体就成为乳白色，而变得不透明，最终影响视力，
82	人久坐之后易得 {{c1::C}}	糖尿病||高血压||颈椎病	3	大量统计材料表明某些工作量不大，强度不高，但处于坐位，尤其是低头工作者的颈椎病发病率特别高。
83	下列哪种情况下易发生中耳气压性耳塞 {{c1::B}}	1000-2000米爬升||2000-1000米下降||巡航飞行	2	从飞行高度来说，中耳气压性损伤多发生在4000m以下，尤以1000~2000m高度为最多。在下降过程中，外界气压增高、气体因单向活门作用不能进入咽鼓管腔内，使腔内形成较大的负压，造成中耳气压性损伤。
84	飞行员觉得自己任何情况下都有能力安全的操纵飞机，这属于 {{c1::B}}	炫耀态度||侥幸心理态度||冲动性态度	2	危害安全飞行的常见的危险态度。炫耀态度：总是试图显示自己如何能干、如何优秀；侥幸心理态度：认为事故只会发生在别人身上，自己运气总是很好；冲动性态度：常感到时间紧迫、需立刻做某事。
85	中耳气压损伤是由于鼓室压力（）外界环境压力引起的。 {{c1::B}}	大于||小于||等于	2	飞机爬升时，鼓室压力大于外界环境压力，鼓室正压达到一定程度，咽鼓管可被冲开，除非有咽鼓管的严重阻塞，一般不会引起中耳气压损伤。飞机下降时，外界环境压力大于鼓室压力，鼓室形成负压，因咽鼓管是“单向活门”，不能自行开放，必须主动做咽鼓管通气动作，才能使之开放。如鼓室负压持续存在且一直不能消除，则可形成中耳气压损伤。
86	飞行中观察飞机时，昼间和夜间扫视的区别是 {{c1::C}}	昼间扫视的速度比夜间扫视较快，但昼间扫视的范围较小||夜间扫视的速度比昼间扫视较快，但夜视扫视的范围较小||昼间扫视的速度比夜间扫视较快，且昼间扫视的范围较大	3	昼间扫视是为了利用中央凹视锥细胞的视物功能，而夜间扫视则是为了利用中央凹周缘视杆细胞的视物功能，由于这一原因，昼间扫视速度和范围较快，较大。而夜间扫视则应较慢，范围较小。
87	矫正航空决断过程中危险态度的第一步是 {{c1::C}}	处理不当判断||意识到此情景毫无忧患||意识到危险想法	3	目前的研究已经表明，对于危险态度的矫正可采用逆向思维的方法。即当飞行员产生了五种危险态度之一，或几种危险态度同时产生，且飞行员已经意识到自己产生了这些危险态度时，应通过自己的努力，转换自己的认知角度，矫正危险态度。所以意识到自己产生了危险的态度才能很好的矫正。
88	LOFT的主要内容是 {{c1::A}}	识别可能引起错误的应激情景，学会减少错误及降低错误后果的方法||飞行条例、气象知识、机载设备知识及基本驾驶术||学习航线飞行知识、基本驾驶、特情处置以及飞行程序	1	LOFT训练的主要内容是：识别可能引起错误的应激情景，学会如何降低错误发生率及降低错误后果的方法。
89	下列属于影响情景意识的因素的是 {{c1::C}}	年龄和职务||智商||驾驶舱资源管理	3	影响情景意识的因素有：①飞行动作技能；② 空间定向能力；③ 健康与态度；④ 飞行经验和训练水平；⑤ 驾驶舱资源管理能力
90	做梦是哪种睡眠的特征？ {{c1::A}}	快波||慢波||睡眠质量不佳的体现	1	根据睡眠期脑电图的特点，可将人类的睡眠分为慢波睡眠和快波睡眠。慢波睡眠的主要功能是促进生长发育和体力的恢复，快波睡眠的主要功能是加工信息、储存信息和恢复心理疲劳。做梦是快波睡眠的特征之一，酒精对快波睡眠具有强烈的抑制作用。
91	哪种应激状态有助于提高飞行员的唤醒水平？ {{c1::B}}	轻度应激||中度应激||重度应激	2	应激水平影响工作效率。一般而言，适度的应激水平有助于提高飞行员的唤醒水平，使个体处于最佳警觉状态；过高或过低的应激都可能降低个体工作表现，影响机组交流与协作，给工作效率带来负面影响。
